Action,Category,Title,Description,PicURL,StartPrice,Quantity,ConditionID,Format,Duration,Location,PostalCode,C:Brand,C:MPN,C:Color,C:Size,C:Style,C:ProductEAN,C:UPC,ReturnsAcceptedOption,ReturnsWithinOption,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-1:AdditionalCost,DispatchTimeMax,OriginatingPostalCode,WeightMajor,WeightMinor,WeightUnit,PayPalAccepted,PayPalEmailAddress,AmEx,Discover,VisaMastercard,Category2,PaymentProfileName,ReturnProfileName,ShippingProfileName
"VerifyAdd","29585","1 Million di Paco Rabanne da uomo N°12","di Paco Rabanne da UOMO N  12  GRUPPI OLFATTIVI: LEGNOSO SPEZIATO  ACCORDI PRINCIPALI:   SPEZIATO CALDO     CANNELLA     AGRUMATO     CUOIATO     AMBRA - ROSA                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  POMPELMO, MENTA E MANDARINO ROSSO;  NOTE DI CUORE:  ROSA, CANNELLA E NOTE SPEZIATE;  NOTE DI FONDO:  CUOIO, NOTE LEGNOSE, AMBRA E PATCHOULI INDIANO.                                                 1 Million di Paco Rabanne    una fragranza del gruppo Legnoso Speziato da uomo.    1 Million     stato lanciato sul mercato nel 2008.    1 Million     stato creato da  Christophe Raynaud,  Olivier Pescheux  e  Michel Girard.    Humour, sensualit   e spirito da gentleman. Paco Rabanne scommette con 1 Million sul gran ritorno della seduzione maschile. L   oro, materia prediletta da Paco Rabanne,    reinventato in un flacone sorprendente a forma di lingotto d   oro, numerato e inciso. L   indossatore Matt Gordon    primo il volto di 1 Million.   Difficile da classificare, creato dai profumieri Christophe Raynaud, Olivier Pescheux e Michel Girard Givaudan, 1 Million    un profumo singolare in cui si mescolano note fresche, effluvi aromatici e speziati, sentori di frutti succosi, ma anche note floreali, legni caldi ed una firma conclusiva di cuoio dolce.   Il flacone originale a forma di lingotto d   oro porta la firma del designer No   Duchaufour-Lawrance.","http://www.essenzial.it/wp-content/uploads/2016/11/one-million-uomo-50-14.jpg","12.90","0","1000","FixedPrice","GTC",,,,12/50,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","1 Million di Paco Rabanne da uomo N°12","di Paco Rabanne da UOMO N  12  GRUPPI OLFATTIVI: LEGNOSO SPEZIATO  ACCORDI PRINCIPALI:   SPEZIATO CALDO     CANNELLA     AGRUMATO     CUOIATO     AMBRA - ROSA                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  POMPELMO, MENTA E MANDARINO ROSSO;  NOTE DI CUORE:  ROSA, CANNELLA E NOTE SPEZIATE;  NOTE DI FONDO:  CUOIO, NOTE LEGNOSE, AMBRA E PATCHOULI INDIANO.                                                 1 Million di Paco Rabanne    una fragranza del gruppo Legnoso Speziato da uomo.    1 Million     stato lanciato sul mercato nel 2008.    1 Million     stato creato da  Christophe Raynaud,  Olivier Pescheux  e  Michel Girard.    Humour, sensualit   e spirito da gentleman. Paco Rabanne scommette con 1 Million sul gran ritorno della seduzione maschile. L   oro, materia prediletta da Paco Rabanne,    reinventato in un flacone sorprendente a forma di lingotto d   oro, numerato e inciso. L   indossatore Matt Gordon    primo il volto di 1 Million.   Difficile da classificare, creato dai profumieri Christophe Raynaud, Olivier Pescheux e Michel Girard Givaudan, 1 Million    un profumo singolare in cui si mescolano note fresche, effluvi aromatici e speziati, sentori di frutti succosi, ma anche note floreali, legni caldi ed una firma conclusiva di cuoio dolce.   Il flacone originale a forma di lingotto d   oro porta la firma del designer No   Duchaufour-Lawrance.","http://www.essenzial.it/wp-content/uploads/2016/11/one-million-paco-rabanne-profumo-da-uomo.jpg","77.90","0","1000","FixedPrice","GTC",,,,orig-12,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","1 Million di Paco Rabanne da uomo N°12","di Paco Rabanne da UOMO N  12  GRUPPI OLFATTIVI: LEGNOSO SPEZIATO  ACCORDI PRINCIPALI:   SPEZIATO CALDO     CANNELLA     AGRUMATO     CUOIATO     AMBRA - ROSA                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  POMPELMO, MENTA E MANDARINO ROSSO;  NOTE DI CUORE:  ROSA, CANNELLA E NOTE SPEZIATE;  NOTE DI FONDO:  CUOIO, NOTE LEGNOSE, AMBRA E PATCHOULI INDIANO.                                                 1 Million di Paco Rabanne    una fragranza del gruppo Legnoso Speziato da uomo.    1 Million     stato lanciato sul mercato nel 2008.    1 Million     stato creato da  Christophe Raynaud,  Olivier Pescheux  e  Michel Girard.    Humour, sensualit   e spirito da gentleman. Paco Rabanne scommette con 1 Million sul gran ritorno della seduzione maschile. L   oro, materia prediletta da Paco Rabanne,    reinventato in un flacone sorprendente a forma di lingotto d   oro, numerato e inciso. L   indossatore Matt Gordon    primo il volto di 1 Million.   Difficile da classificare, creato dai profumieri Christophe Raynaud, Olivier Pescheux e Michel Girard Givaudan, 1 Million    un profumo singolare in cui si mescolano note fresche, effluvi aromatici e speziati, sentori di frutti succosi, ma anche note floreali, legni caldi ed una firma conclusiva di cuoio dolce.   Il flacone originale a forma di lingotto d   oro porta la firma del designer No   Duchaufour-Lawrance.","http://www.essenzial.it/wp-content/uploads/2016/11/one-million-uomo-100-14.jpg","21.90","0","1000","FixedPrice","GTC",,,,12/100,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","1 Million di Paco Rabanne da uomo N°12","di Paco Rabanne da UOMO N  12  GRUPPI OLFATTIVI: LEGNOSO SPEZIATO  ACCORDI PRINCIPALI:   SPEZIATO CALDO     CANNELLA     AGRUMATO     CUOIATO     AMBRA - ROSA                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  POMPELMO, MENTA E MANDARINO ROSSO;  NOTE DI CUORE:  ROSA, CANNELLA E NOTE SPEZIATE;  NOTE DI FONDO:  CUOIO, NOTE LEGNOSE, AMBRA E PATCHOULI INDIANO.                                                 1 Million di Paco Rabanne    una fragranza del gruppo Legnoso Speziato da uomo.    1 Million     stato lanciato sul mercato nel 2008.    1 Million     stato creato da  Christophe Raynaud,  Olivier Pescheux  e  Michel Girard.    Humour, sensualit   e spirito da gentleman. Paco Rabanne scommette con 1 Million sul gran ritorno della seduzione maschile. L   oro, materia prediletta da Paco Rabanne,    reinventato in un flacone sorprendente a forma di lingotto d   oro, numerato e inciso. L   indossatore Matt Gordon    primo il volto di 1 Million.   Difficile da classificare, creato dai profumieri Christophe Raynaud, Olivier Pescheux e Michel Girard Givaudan, 1 Million    un profumo singolare in cui si mescolano note fresche, effluvi aromatici e speziati, sentori di frutti succosi, ma anche note floreali, legni caldi ed una firma conclusiva di cuoio dolce.   Il flacone originale a forma di lingotto d   oro porta la firma del designer No   Duchaufour-Lawrance.","http://www.essenzial.it/wp-content/uploads/2017/05/12.jpg","4.90","0","1000","FixedPrice","GTC",,,,mini12,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Cool Water di Davidoff da uomo N°17","Di Davidoff da UOMO N  17  GRUPPI OLFATTIVI: AROMATICO ACQUATICO  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     MARINO     VERDE - LEGNOSO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  ACQUA DI MARE, MENTA, NOTE VERDI, LAVANDA, CORIANDOLO, ROSMARINO E CALONE;  NOTE DI CUORE:  SANDALO, GELSOMINO, NEROLI E GERANIO;  NOTE DI FONDO:  MUSCHIO ANIMALE, MUSCHIO DI QUERCIA, CEDRO, TABACCO E AMBRA.                                                 Cool Water di Davidoff    una fragranza del gruppo Aromatico Acquatico da uomo.    Cool Water    stato lanciato sul mercato nel 1988.    Il Naso di questa fragranza    Pierre Bourdon.    Potente come l   oceano e profondo come gli abissi. Questa    l'ispirazione di Davidoff Cool Water, il profumo che esalta la virilit   dell   uomo richiamando la forza delle onde.   Creato nel 1988 da Pierre Bourdon, Davidoff Cool Water    a tutt   oggi una delle fragranze pi   vendute al mondo per questa sua anima unica appartenente alla famiglia aromatica-acquatica.    L   alchimia tra uomo e natura esplode nel mix delle note di questo profumo fresco e avvolgente, diventato un   icona nel mondo maschile. Un   icona come lo    anche il flacone: una boccetta che si sviluppa in verticale, con forti sfaccettature su uno spesso vetro blu, scritte in bianco ed un alto tappo nero.","http://www.essenzial.it/wp-content/uploads/2016/11/cool-water-davidoff-profumo-da-uomo.jpg","81.90","0","1000","FixedPrice","GTC",,,,orig-17,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Cool Water di Davidoff da uomo N°17","Di Davidoff da UOMO N  17  GRUPPI OLFATTIVI: AROMATICO ACQUATICO  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     MARINO     VERDE - LEGNOSO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  ACQUA DI MARE, MENTA, NOTE VERDI, LAVANDA, CORIANDOLO, ROSMARINO E CALONE;  NOTE DI CUORE:  SANDALO, GELSOMINO, NEROLI E GERANIO;  NOTE DI FONDO:  MUSCHIO ANIMALE, MUSCHIO DI QUERCIA, CEDRO, TABACCO E AMBRA.                                                 Cool Water di Davidoff    una fragranza del gruppo Aromatico Acquatico da uomo.    Cool Water    stato lanciato sul mercato nel 1988.    Il Naso di questa fragranza    Pierre Bourdon.    Potente come l   oceano e profondo come gli abissi. Questa    l'ispirazione di Davidoff Cool Water, il profumo che esalta la virilit   dell   uomo richiamando la forza delle onde.   Creato nel 1988 da Pierre Bourdon, Davidoff Cool Water    a tutt   oggi una delle fragranze pi   vendute al mondo per questa sua anima unica appartenente alla famiglia aromatica-acquatica.    L   alchimia tra uomo e natura esplode nel mix delle note di questo profumo fresco e avvolgente, diventato un   icona nel mondo maschile. Un   icona come lo    anche il flacone: una boccetta che si sviluppa in verticale, con forti sfaccettature su uno spesso vetro blu, scritte in bianco ed un alto tappo nero.","http://www.essenzial.it/wp-content/uploads/2016/11/cool-water-uomo-50-8.jpg","7.90","0","1000","FixedPrice","GTC",,,,eau17,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Cool Water di Davidoff da uomo N°17","Di Davidoff da UOMO N  17  GRUPPI OLFATTIVI: AROMATICO ACQUATICO  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     MARINO     VERDE - LEGNOSO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  ACQUA DI MARE, MENTA, NOTE VERDI, LAVANDA, CORIANDOLO, ROSMARINO E CALONE;  NOTE DI CUORE:  SANDALO, GELSOMINO, NEROLI E GERANIO;  NOTE DI FONDO:  MUSCHIO ANIMALE, MUSCHIO DI QUERCIA, CEDRO, TABACCO E AMBRA.                                                 Cool Water di Davidoff    una fragranza del gruppo Aromatico Acquatico da uomo.    Cool Water    stato lanciato sul mercato nel 1988.    Il Naso di questa fragranza    Pierre Bourdon.    Potente come l   oceano e profondo come gli abissi. Questa    l'ispirazione di Davidoff Cool Water, il profumo che esalta la virilit   dell   uomo richiamando la forza delle onde.   Creato nel 1988 da Pierre Bourdon, Davidoff Cool Water    a tutt   oggi una delle fragranze pi   vendute al mondo per questa sua anima unica appartenente alla famiglia aromatica-acquatica.    L   alchimia tra uomo e natura esplode nel mix delle note di questo profumo fresco e avvolgente, diventato un   icona nel mondo maschile. Un   icona come lo    anche il flacone: una boccetta che si sviluppa in verticale, con forti sfaccettature su uno spesso vetro blu, scritte in bianco ed un alto tappo nero.","http://www.essenzial.it/wp-content/uploads/2016/11/cool-water-uomo-50-12.jpg","9.90","0","1000","FixedPrice","GTC",,,,1750,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Cool Water di Davidoff da uomo N°17","Di Davidoff da UOMO N  17  GRUPPI OLFATTIVI: AROMATICO ACQUATICO  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     MARINO     VERDE - LEGNOSO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  ACQUA DI MARE, MENTA, NOTE VERDI, LAVANDA, CORIANDOLO, ROSMARINO E CALONE;  NOTE DI CUORE:  SANDALO, GELSOMINO, NEROLI E GERANIO;  NOTE DI FONDO:  MUSCHIO ANIMALE, MUSCHIO DI QUERCIA, CEDRO, TABACCO E AMBRA.                                                 Cool Water di Davidoff    una fragranza del gruppo Aromatico Acquatico da uomo.    Cool Water    stato lanciato sul mercato nel 1988.    Il Naso di questa fragranza    Pierre Bourdon.    Potente come l   oceano e profondo come gli abissi. Questa    l'ispirazione di Davidoff Cool Water, il profumo che esalta la virilit   dell   uomo richiamando la forza delle onde.   Creato nel 1988 da Pierre Bourdon, Davidoff Cool Water    a tutt   oggi una delle fragranze pi   vendute al mondo per questa sua anima unica appartenente alla famiglia aromatica-acquatica.    L   alchimia tra uomo e natura esplode nel mix delle note di questo profumo fresco e avvolgente, diventato un   icona nel mondo maschile. Un   icona come lo    anche il flacone: una boccetta che si sviluppa in verticale, con forti sfaccettature su uno spesso vetro blu, scritte in bianco ed un alto tappo nero.","http://www.essenzial.it/wp-content/uploads/2017/02/Ricarica-con-grafica.jpg","17.90","0","1000","FixedPrice","GTC",,,,17ric,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Cool Water di Davidoff da uomo N°17","Di Davidoff da UOMO N  17  GRUPPI OLFATTIVI: AROMATICO ACQUATICO  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     MARINO     VERDE - LEGNOSO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  ACQUA DI MARE, MENTA, NOTE VERDI, LAVANDA, CORIANDOLO, ROSMARINO E CALONE;  NOTE DI CUORE:  SANDALO, GELSOMINO, NEROLI E GERANIO;  NOTE DI FONDO:  MUSCHIO ANIMALE, MUSCHIO DI QUERCIA, CEDRO, TABACCO E AMBRA.                                                 Cool Water di Davidoff    una fragranza del gruppo Aromatico Acquatico da uomo.    Cool Water    stato lanciato sul mercato nel 1988.    Il Naso di questa fragranza    Pierre Bourdon.    Potente come l   oceano e profondo come gli abissi. Questa    l'ispirazione di Davidoff Cool Water, il profumo che esalta la virilit   dell   uomo richiamando la forza delle onde.   Creato nel 1988 da Pierre Bourdon, Davidoff Cool Water    a tutt   oggi una delle fragranze pi   vendute al mondo per questa sua anima unica appartenente alla famiglia aromatica-acquatica.    L   alchimia tra uomo e natura esplode nel mix delle note di questo profumo fresco e avvolgente, diventato un   icona nel mondo maschile. Un   icona come lo    anche il flacone: una boccetta che si sviluppa in verticale, con forti sfaccettature su uno spesso vetro blu, scritte in bianco ed un alto tappo nero.","http://www.essenzial.it/wp-content/uploads/2016/11/cool-water-uomo-100-14.jpg","21.90","0","1000","FixedPrice","GTC",,,,17/100,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Cool Water di Davidoff da uomo N°17","Di Davidoff da UOMO N  17  GRUPPI OLFATTIVI: AROMATICO ACQUATICO  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     MARINO     VERDE - LEGNOSO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  ACQUA DI MARE, MENTA, NOTE VERDI, LAVANDA, CORIANDOLO, ROSMARINO E CALONE;  NOTE DI CUORE:  SANDALO, GELSOMINO, NEROLI E GERANIO;  NOTE DI FONDO:  MUSCHIO ANIMALE, MUSCHIO DI QUERCIA, CEDRO, TABACCO E AMBRA.                                                 Cool Water di Davidoff    una fragranza del gruppo Aromatico Acquatico da uomo.    Cool Water    stato lanciato sul mercato nel 1988.    Il Naso di questa fragranza    Pierre Bourdon.    Potente come l   oceano e profondo come gli abissi. Questa    l'ispirazione di Davidoff Cool Water, il profumo che esalta la virilit   dell   uomo richiamando la forza delle onde.   Creato nel 1988 da Pierre Bourdon, Davidoff Cool Water    a tutt   oggi una delle fragranze pi   vendute al mondo per questa sua anima unica appartenente alla famiglia aromatica-acquatica.    L   alchimia tra uomo e natura esplode nel mix delle note di questo profumo fresco e avvolgente, diventato un   icona nel mondo maschile. Un   icona come lo    anche il flacone: una boccetta che si sviluppa in verticale, con forti sfaccettature su uno spesso vetro blu, scritte in bianco ed un alto tappo nero.","http://www.essenzial.it/wp-content/uploads/2016/11/cool-water-uomo-50-14.jpg","12.90","0","1000","FixedPrice","GTC",,,,17/50,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Cool Water di Davidoff da uomo N°17","Di Davidoff da UOMO N  17  GRUPPI OLFATTIVI: AROMATICO ACQUATICO  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     MARINO     VERDE - LEGNOSO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  ACQUA DI MARE, MENTA, NOTE VERDI, LAVANDA, CORIANDOLO, ROSMARINO E CALONE;  NOTE DI CUORE:  SANDALO, GELSOMINO, NEROLI E GERANIO;  NOTE DI FONDO:  MUSCHIO ANIMALE, MUSCHIO DI QUERCIA, CEDRO, TABACCO E AMBRA.                                                 Cool Water di Davidoff    una fragranza del gruppo Aromatico Acquatico da uomo.    Cool Water    stato lanciato sul mercato nel 1988.    Il Naso di questa fragranza    Pierre Bourdon.    Potente come l   oceano e profondo come gli abissi. Questa    l'ispirazione di Davidoff Cool Water, il profumo che esalta la virilit   dell   uomo richiamando la forza delle onde.   Creato nel 1988 da Pierre Bourdon, Davidoff Cool Water    a tutt   oggi una delle fragranze pi   vendute al mondo per questa sua anima unica appartenente alla famiglia aromatica-acquatica.    L   alchimia tra uomo e natura esplode nel mix delle note di questo profumo fresco e avvolgente, diventato un   icona nel mondo maschile. Un   icona come lo    anche il flacone: una boccetta che si sviluppa in verticale, con forti sfaccettature su uno spesso vetro blu, scritte in bianco ed un alto tappo nero.","http://www.essenzial.it/wp-content/uploads/2016/11/cool-water-uomo-50-14.jpg","8.90","0","1000","FixedPrice","GTC",,,,17/30,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Hugo di Hugo Boss da uomo N°21","di Hugo Boss da UOMO N  21  GRUPPI OLFATTIVI: AROMATICO VERDE  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     VERDE     FRESCO     LEGNOSO - FRUTTATO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  LAVANDA, MELA VERDE, MENTA, POMPELMO E BASILICO;  NOTE DI CUORE:  GAROFANO, SALVIA, GERANIO E GELSOMINO;  NOTE DI FONDO:  PATCHOULI, ABETE E CEDRO.                                                 Hugo di Hugo Boss    una fragranza del gruppo Aromatico Verde da uomo.     Hugo    stato lanciato sul mercato nel 1995.    Il Naso di questa fragranza    Bob Aliano.    Hugo man    una fragranza maschile che appartiene alla famiglia olfattiva aromatica-verde.   E' stato creato nel 1995 dal maestro profumiere Bob Aliano che ha spesso lavorato per Hugo Boss alla creazione di fragranze energiche e contemporanee, perfette per sottolineare l'allure del marchio.   Le note di testa sono un ensemble fresco di lavanda, mela verde, menta, pompelmo e basilico; quelle di cuore ne definiscono ancora di pi   il carattere aromatico con garofano, salvia, geranio e gelsomino mentre un fondo legnoso suggella il tutto con patchouli, abete e cedro.   Ormai un classico, pensato per un uomo che vive la sua vita secondo le sue regole, un uomo creativo, energico, pieno di potenzialit   che non ha paura di osare e che ha come obiettivo quello di esprimere al massimo le proprie caratteristiche.","http://www.essenzial.it/wp-content/uploads/2017/02/IMG_1081.jpg","5.00","0","1000","FixedPrice","GTC",,,,deo21,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Hugo di Hugo Boss da uomo N°21","di Hugo Boss da UOMO N  21  GRUPPI OLFATTIVI: AROMATICO VERDE  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     VERDE     FRESCO     LEGNOSO - FRUTTATO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  LAVANDA, MELA VERDE, MENTA, POMPELMO E BASILICO;  NOTE DI CUORE:  GAROFANO, SALVIA, GERANIO E GELSOMINO;  NOTE DI FONDO:  PATCHOULI, ABETE E CEDRO.                                                 Hugo di Hugo Boss    una fragranza del gruppo Aromatico Verde da uomo.     Hugo    stato lanciato sul mercato nel 1995.    Il Naso di questa fragranza    Bob Aliano.    Hugo man    una fragranza maschile che appartiene alla famiglia olfattiva aromatica-verde.   E' stato creato nel 1995 dal maestro profumiere Bob Aliano che ha spesso lavorato per Hugo Boss alla creazione di fragranze energiche e contemporanee, perfette per sottolineare l'allure del marchio.   Le note di testa sono un ensemble fresco di lavanda, mela verde, menta, pompelmo e basilico; quelle di cuore ne definiscono ancora di pi   il carattere aromatico con garofano, salvia, geranio e gelsomino mentre un fondo legnoso suggella il tutto con patchouli, abete e cedro.   Ormai un classico, pensato per un uomo che vive la sua vita secondo le sue regole, un uomo creativo, energico, pieno di potenzialit   che non ha paura di osare e che ha come obiettivo quello di esprimere al massimo le proprie caratteristiche.","http://www.essenzial.it/wp-content/uploads/2016/11/acqua-di-gio-uomo-30-14.jpg","8.90","0","1000","FixedPrice","GTC",,,,21/30,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Hugo di Hugo Boss da uomo N°21","di Hugo Boss da UOMO N  21  GRUPPI OLFATTIVI: AROMATICO VERDE  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     VERDE     FRESCO     LEGNOSO - FRUTTATO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  LAVANDA, MELA VERDE, MENTA, POMPELMO E BASILICO;  NOTE DI CUORE:  GAROFANO, SALVIA, GERANIO E GELSOMINO;  NOTE DI FONDO:  PATCHOULI, ABETE E CEDRO.                                                 Hugo di Hugo Boss    una fragranza del gruppo Aromatico Verde da uomo.     Hugo    stato lanciato sul mercato nel 1995.    Il Naso di questa fragranza    Bob Aliano.    Hugo man    una fragranza maschile che appartiene alla famiglia olfattiva aromatica-verde.   E' stato creato nel 1995 dal maestro profumiere Bob Aliano che ha spesso lavorato per Hugo Boss alla creazione di fragranze energiche e contemporanee, perfette per sottolineare l'allure del marchio.   Le note di testa sono un ensemble fresco di lavanda, mela verde, menta, pompelmo e basilico; quelle di cuore ne definiscono ancora di pi   il carattere aromatico con garofano, salvia, geranio e gelsomino mentre un fondo legnoso suggella il tutto con patchouli, abete e cedro.   Ormai un classico, pensato per un uomo che vive la sua vita secondo le sue regole, un uomo creativo, energico, pieno di potenzialit   che non ha paura di osare e che ha come obiettivo quello di esprimere al massimo le proprie caratteristiche.","http://www.essenzial.it/wp-content/uploads/2017/02/hugo-boss-uomo.jpg","82.90","0","1000","FixedPrice","GTC",,,,orig-21,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Hugo di Hugo Boss da uomo N°21","di Hugo Boss da UOMO N  21  GRUPPI OLFATTIVI: AROMATICO VERDE  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     VERDE     FRESCO     LEGNOSO - FRUTTATO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  LAVANDA, MELA VERDE, MENTA, POMPELMO E BASILICO;  NOTE DI CUORE:  GAROFANO, SALVIA, GERANIO E GELSOMINO;  NOTE DI FONDO:  PATCHOULI, ABETE E CEDRO.                                                 Hugo di Hugo Boss    una fragranza del gruppo Aromatico Verde da uomo.     Hugo    stato lanciato sul mercato nel 1995.    Il Naso di questa fragranza    Bob Aliano.    Hugo man    una fragranza maschile che appartiene alla famiglia olfattiva aromatica-verde.   E' stato creato nel 1995 dal maestro profumiere Bob Aliano che ha spesso lavorato per Hugo Boss alla creazione di fragranze energiche e contemporanee, perfette per sottolineare l'allure del marchio.   Le note di testa sono un ensemble fresco di lavanda, mela verde, menta, pompelmo e basilico; quelle di cuore ne definiscono ancora di pi   il carattere aromatico con garofano, salvia, geranio e gelsomino mentre un fondo legnoso suggella il tutto con patchouli, abete e cedro.   Ormai un classico, pensato per un uomo che vive la sua vita secondo le sue regole, un uomo creativo, energico, pieno di potenzialit   che non ha paura di osare e che ha come obiettivo quello di esprimere al massimo le proprie caratteristiche.","http://www.essenzial.it/wp-content/uploads/2016/11/hugo-boss-classic-50-12.jpg","9.90","0","1000","FixedPrice","GTC",,,,2150,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Hugo di Hugo Boss da uomo N°21","di Hugo Boss da UOMO N  21  GRUPPI OLFATTIVI: AROMATICO VERDE  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     VERDE     FRESCO     LEGNOSO - FRUTTATO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  LAVANDA, MELA VERDE, MENTA, POMPELMO E BASILICO;  NOTE DI CUORE:  GAROFANO, SALVIA, GERANIO E GELSOMINO;  NOTE DI FONDO:  PATCHOULI, ABETE E CEDRO.                                                 Hugo di Hugo Boss    una fragranza del gruppo Aromatico Verde da uomo.     Hugo    stato lanciato sul mercato nel 1995.    Il Naso di questa fragranza    Bob Aliano.    Hugo man    una fragranza maschile che appartiene alla famiglia olfattiva aromatica-verde.   E' stato creato nel 1995 dal maestro profumiere Bob Aliano che ha spesso lavorato per Hugo Boss alla creazione di fragranze energiche e contemporanee, perfette per sottolineare l'allure del marchio.   Le note di testa sono un ensemble fresco di lavanda, mela verde, menta, pompelmo e basilico; quelle di cuore ne definiscono ancora di pi   il carattere aromatico con garofano, salvia, geranio e gelsomino mentre un fondo legnoso suggella il tutto con patchouli, abete e cedro.   Ormai un classico, pensato per un uomo che vive la sua vita secondo le sue regole, un uomo creativo, energico, pieno di potenzialit   che non ha paura di osare e che ha come obiettivo quello di esprimere al massimo le proprie caratteristiche.","http://www.essenzial.it/wp-content/uploads/2017/02/Ricarica-con-grafica.jpg","17.90","0","1000","FixedPrice","GTC",,,,21ric,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
"VerifyAdd","29585","Hugo di Hugo Boss da uomo N°21","di Hugo Boss da UOMO N  21  GRUPPI OLFATTIVI: AROMATICO VERDE  ACCORDI PRINCIPALI:  AROMATICO - SPEZIATO FRESCO     VERDE     FRESCO     LEGNOSO - FRUTTATO                                           PIRAMIDE OLFATTIVA  NOTE DI TESTA:  LAVANDA, MELA VERDE, MENTA, POMPELMO E BASILICO;  NOTE DI CUORE:  GAROFANO, SALVIA, GERANIO E GELSOMINO;  NOTE DI FONDO:  PATCHOULI, ABETE E CEDRO.                                                 Hugo di Hugo Boss    una fragranza del gruppo Aromatico Verde da uomo.     Hugo    stato lanciato sul mercato nel 1995.    Il Naso di questa fragranza    Bob Aliano.    Hugo man    una fragranza maschile che appartiene alla famiglia olfattiva aromatica-verde.   E' stato creato nel 1995 dal maestro profumiere Bob Aliano che ha spesso lavorato per Hugo Boss alla creazione di fragranze energiche e contemporanee, perfette per sottolineare l'allure del marchio.   Le note di testa sono un ensemble fresco di lavanda, mela verde, menta, pompelmo e basilico; quelle di cuore ne definiscono ancora di pi   il carattere aromatico con garofano, salvia, geranio e gelsomino mentre un fondo legnoso suggella il tutto con patchouli, abete e cedro.   Ormai un classico, pensato per un uomo che vive la sua vita secondo le sue regole, un uomo creativo, energico, pieno di potenzialit   che non ha paura di osare e che ha come obiettivo quello di esprimere al massimo le proprie caratteristiche.","http://www.essenzial.it/wp-content/uploads/2016/11/hugo-boss-classic-50-14.jpg","12.90","0","1000","FixedPrice","GTC",,,,21/50,,,,,,"ReturnsAccepted",,,,,,,,,,,,,,,,,,,
